48732,Thunder Kiss '95,"Three high school filmmakers orchestrate an elaborate hoax in a small town, but as events spiral out of control their movie plot becomes a wild reality.",horror
15456,The Twilight People,"A kidnapped diver is taken to an island inhabited by a mad scientist and his half-animal, half-human creations.",adventure
2022,Red Dust,Wistful croquis of the neigborhood in western Zagreb at the beggining of the '90's.,action
85293,The Unwilling,"After the death of a much despised patriarch, a mysterious box shows up during the reading of the will, forcing the family to reckon with each of their own deadly sins.",thriller
75522,Empires of the Deep,"Set in a mythical world, the story of an unlikely love story between a young human and a mermaid.",scifi
30481,Next Door Spy,"Ten-year old Agathe-Christine, or simply AC, fancy mysteries and from the basement in the building, where she has just moved in, she has established a small detective bureau.",family
75107,The Running Man,The futuristic United States of 2025 when the world has become a dystopia.,scifi
44130,Deformed Monsters,"Mad scientist brings Dracula, the Wolfman, the Mummy, and Frankenstein's Monster to life... but there's a problem and they end up three feet tall.",fantasy
44280,Flesh for the Beast,Six parapsychologists investigate a reputed haunted mansion and are set upon by three flesh-eating succubus ladies under the control of the sinister warlock owner bent on finding a mysterious amulet to give himself more power.,fantasy
44864,Panic,"A young woman is nursing a doll like a real baby, and even hears its cries. Her fantasies becomes more deranged and her paranoia never lets her go. Is someone chasing her? Was she abused by three men?",fantasy
47835,Der müde Tod,"When a woman's fiancé disappears, Death gives her three chances to save him from his fate.",horror
45598,Creature Unknown,"A weekend reunion becomes a confrontation with an incredible, inhuman creature as a group of young adults are forced to face the terrible sins of their past.",horror
70970,The Magical Christmas Tree,"When their Mean Boss has a sudden change of heart after being visited by the Ghosts of Christmas, Pace is sent off to find a real Christmas Tree in the forest. A grand adventure begins where they set off on a search for the Magical tree.",romance
71982,Akaash Vani,Follows the love story of a boy and a girl.,romance
48413,Nightbreed,"A troubled young man is drawn to a mythical place called Midian where a variety of friendly monsters are hiding from humanity. Meanwhile, a sadistic serial killer is looking for a patsy.",horror
50782,X,"In 1999, a battle takes place between two factions of divine warriors for the fate of the world.",horror
33127,All I Want for Christmas,A brother and sister attempt to bring their divorced parents back together for Christmas.,family
42075,The Wee Free Men,A young farm girl battles the monsters of Fairyland to rescue her brother who has been kidnapped by an evil queen.,fantasy
78640,Battleship,A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.,scifi
41929,Sacrificial Dogs,"Weilai Liu (also known as Runlai Liu) Born in 1976, Runlai entered the Beijing Academy for Applied Art in 1992. He has worked as both a designer and filmmaker. In 2017 he began creating independent films. He currently lives in Beijing.",fantasy
7425,Doraemon: Nobita and the Winged Braves,"Doraemon, Nobita and friends help the humanoid birds of Birdopia to stop Seagrid from awakening Phoenicia a Dragon like Monster Which can bring an End to Both Birdopia and Human World.",action
68859,Dhatteriki,A miser gets vast wealth from his ancestors but cannot get those because of the password that he missed listening while his father died and which he finally gets in a mess.,romance
46929,Variola Vera,This is a true story of the famous Variola epidemic outbreak in Belgrade.,horror
17526,Rise Against the Sword,"During the Age of Warring States in feudal Japan, Kaga's Seven Clans of peasants unite to rebel against the local samurai warlords who oppress them.",adventure
4775,The Runaways,"On the run from murderers, two men disguise themselves as women and join an all girl band.",action
51171,Clockwork,A young actress must convince her family to shelter off the grid after a mysterious countdown appears in the sky.,horror
30875,El padrecito,A new priest comes to a little town causing discomfort to parishioners.,family
34779,House Arrest,"Desperate to keep their various parents from getting divorced, a group of children kidnaps them and holds them prisoner in a basement to force them to reconcile.",family
72138,Man Vs.,A mysterious stalker plagues a reality tv survivalist during his five days alone for a new season of his show in the northern Ontario wilderness; and the figure may not be human.,scifi
73098,Rabid,"The quiet Rose works in women's fashion clothing, hoping to be a designer. A traffic accident damages her face. She gets experimental stem cell treatment, leaving her stronger and prettier than ever - but there's a side effect.",scifi
44490,Le Pont du Nord,Young unhinged female ex-con with a motorcycle helps a sickly young homeless woman in red discover what the map of Paris she took from her gangster boyfriend leads to.,fantasy
68527,Once Upon a Time in Phuket,"Average Swedish guy Sven, bored with his life, decides to go to Thailand to write a novel and ""get away from the rat race"". He meets a range of peculiar characters and learns a few things about love, friendship, and himself.",romance
50417,Shatter Dead,Depressing tale about a world of the undead and a woman's trek to get home to her boyfriend's house.,horror
87114,Innocent Voices,"A young boy, in an effort to have a normal childhood in 1980's El Salvador, is caught up in a dramatic fight for his life as he desperately tries to avoid the war which is raging all around him.",thriller
44921,"RUMP: The Complete, Untold Story of Rumpelstiltskin",Based on the Brothers Grimm fairy tale of Rumpelstiltskin.,fantasy
14930,High Adventure,"Chris, slick adventurous grandson of legendary adventurer Allan Quatermain, searches for the mythical treasure of Alexander the Great with the help of a pretty German girl, while eluding a dangerous greedy gangster.",adventure
55352,The Miracle of Tekir,"The film tells, like a fable, the struggle of a young woman to protect her unborn child which she believes is a miracle, an immaculate conception.",mystery
6507,Agent Beetle,"An undercover cop visits a drug company to get information on a program that gives convicted felons superpowers. With heat on his trail, he must use his newly acquired powers to stop the program and bring its powerful convicts to justice",action
84819,Masticando Fuego,"Tomás returns to the summer house of his childhood in order to sell it, only to find himself caught in a spiral that will face him to his most deeper fears.",thriller
42918,Henry Seers and the Cycle of Doom,plot is unknown at this time.,fantasy
2792,Talaash: The Hunt Begins...,-The Hunt Begins- For them it was revenge. For him it was a challenge. A timeless ride on a ferocious mission.,action
36894,The White Reindeer,"A newlywed woman goes to the local shaman to get some help with her love life, but instead she gets turned into a white reindeer vampire.",fantasy
66636,Ask the Dust,"Mexican beauty Camilla Lopez (Salma Hayek) hopes to rise above her station by marrying a wealthy American. That is complicated by meeting Arturo Bandini (Colin Farrell), a first-generation Italian hoping to land a writing career and a blue-eyed blonde on his arm.",romance
51858,Kaatteri,"To escape the wrath of the gangster whom they work for, a gang of treasure-seeking, bumbling criminals go to a hillside village, which, they don't realise is a ghost town, literally!",horror
17315,She Gods of Shark Reef,"Two brothers, one wanted for murder, are shipwrecked on an island inhabited by nubile young women who have amassed a valuable cache of pearls.",adventure
68040,Priyam,"Though Benny, an orphan, shares a close bond with Annie, the two get separated at a very young age. Years later, when Annie decides to return to Benny, fate has other plans for them.",romance
39090,The Dead Room,"Scientists working on the CIA's Remote Viewing black-project: 'Cassandra', uncover the most dangerous threat humanity has ever faced.",fantasy
77866,The Domestication of Otis WIckle Wackle,"When Otis Wickle Wackle cannot stop crying, he discovers a box containing a Mary Lou Head which he soon falls head over heels in love and with that he threatens to break through societal barriers.",scifi
74501,Dust,"An Alien virus is unleashed on Earth, mutating millions into carnivorous beasts. Scientist Nick Richards, and a hard nosed team of survivors wage a losing battle against the alien force, desperately trying to restore Human life.",scifi
38845,The Seven Ravens,"A young girl's seven brothers have been turned into ravens, so she sets out to save them.",fantasy
68128,The Song,An aspiring singer-songwriter's life and marriage suffer when the song he writes for his wife propels him to stardom.,romance
4359,The Rescue,A rescue unit within the Chinese Coast Guard are forced to overcome their personal differences to resolve a crisis.,action
18011,Ek Chalis Ki Last Local,A comic thriller about two people who miss the last local train at 1:40 am and how missing of their train changes their course of life forever.,crime
35587,Andre,The true story of how a seal named Andre befriended a little girl named Toni and her family in 1962.,family
53052,After the Summer,"When her best friend disappears, a sheltered college student investigates the dark underbelly of the lakeside vacation town she has only known as a summer tourist.",horror
63090,Love Is Not a Game,A Swedish airline stewardess fall in love with a black American man.,romance
233,Night in London,"When her father is taken hostage, a woman is forced into a life of crime; and soon, everyone is after the priceless necklace in her possession.",action
85982,The Hollow One,"While searching for her missing father, an emotionally damaged woman confronts her tragic past and a shadowy figure with sinister intentions.",thriller
35096,Pustiul,"In a provincial town, a student discovers that he has a heart disease. The boy is a pioneer and his colleagues support him.",family
33491,Vi kunde ha' det saa rart,A poor lady comes the nanny to three children while supporting the children's musical program.,family
28052,Karma (Nepal Bhasa Movie),"The Nepal Bhasa film 'Karma' based on a Buddhist story began its screening at Guna Cinema Hall, Gwarko, Nepal on Saturday.",family
64493,Open Hearts,"A Dogme film about an engaged couple that is torn apart after the man is paralyzed in an accident, and the woman falls in love with the husband of the woman who caused the accident.",romance
55785,A Cry from Within,Sebastien is a psychological horror story about dark secrets destroying people and their families from the inside out.,mystery
78772,Up! Up! To the Sky,"Arnold, a boy who has believed from an early age that he is an extraterrestrial and now sees his time on earth coming to an end. He tries to build a flying machine so that he can return ...                See full synopsis »",scifi
8186,Agent,A group of friends go to the desert for a gun instruction course and accidentally unleash a power so great it overwhelms them where they must choose between family and friends versus the fate of the world.,action
65584,Waves,"Traces the journey of a suburban family - led by a well-intentioned but domineering father - as they navigate love, forgiveness, and coming together in the aftermath of a loss.",romance
69636,Shui huo yuan yang,"After a young artist saves a girl from drowning, they fall in love. But her father opposes the match unless the young man can succeed in business. He does, and wins the lady.",romance
6393,Postal Inspector,Postal inspectors track down money stolen from a railroad car.,action
46473,Lugar del Miedo,Laura inherits an aunt's house and decides to stay there for a few days with her partner in order to renovate it and sell it. But they are not alone.,horror
83996,Tip Top,"After an Algerian informant is murdered, two female investigators are sent to investigate.",thriller
45548,Trog,A sympathetic anthropologist uses drugs and surgery to try to communicate with a primitive troglodyte who is found living in a local cave.,horror
20576,Olsen-banden ser rødt,Egon Olsen and his 2 friends are hired to stage the theft of a Ming vase. He's double-crossed by the baron and wants revenge by swapping the Ming vase with a cheap copy during a big party at the castle. Will they succeed?,crime
17016,The Bush Knife,William Singh is a hard working man until a tragedy brings out his alter ego Bush Knife.,adventure
81333,Blind Spot,"Three strangers are drawn together in search of Darcy, a man they all love who has been involved with some nasty underworld business.",thriller
64053,Due West: Our Sex Journey,"After breaking up with girlfriend Zeta, Frankie heads north for prostitution where he meets an attractive girl Celia and develops feeling for her.",romance
68384,Letters to a Stranger,"Talking to a stranger can be very therapeutic for the fact that you can say exactly how you feel without fear, judgment and insecurity. But what happens when that stranger becomes a reflection of the decision you should make?",romance
28143,Underdog Kids,Inner city kids from a poor neighborhood go up against the undefeated Beverly Hills Junior National Karate Team.,family
25346,Pusher,"A desperate drug-pusher must avoid police, and find money to pay-off a huge debt.",crime
39877,Iké Boys,"When a magical anime transforms two Japan-obsessed teenage friends and a shy foreign exchange student into its superpowered characters, the three underdogs must discover their inner heroes in time to save the world.",fantasy
84696,Predilection,a group of international robbers go to Rio to preform their biggest job.,thriller
43240,Child of Kamiari Month,"A year after losing her mother, a little girl learns that she must journey across Japan to the annual gathering of gods in the sacred land of Izumo.",fantasy
5547,Escape,A team of criminals with technological skills are recruited on a mission.,action
45914,Tusk,A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.,horror
79487,The Strongest Man in the World,Dexter Riley and his friends accidently discover a new chemical mixed with a cereal seems to give anyone temporary superhuman strength,scifi
73096,Little Einsteins: Our Big Huge Adventure,"The title group comprises Leo, Annie, Quincy, and June and their quest to get a lost caterpillar back home.",scifi
23150,Three Blondes in His Life,An insurance investigator goes to Los Angeles to investigate the disappearance of a colleague.,crime
52308,Voice: a performance art movie,"As bipolar Psyche Lyssa Echo Smith enters therapy so her estranged husband will come back home, her psychoses begin traveling in outer space.",horror
43387,Wilder Napalm,"Two brothers with the secret power of starting fires with their minds, reunite after years apart, only to find conflict with their differing lifestyles.",fantasy
84715,House of Dust,"College students exploring an abandoned insane asylum accidentally shatter canisters holding the cremains of former mental patients. Inhaling the dusty ash filling the air, they're soon possessed by the souls once held within them. One is a convicted serial killer from 1950.",thriller
78082,Dragon Ball Z: The Return of Cooler,Cooler has resurrected himself as a robot and is enslaving the people of New Namek. Goku and the gang must help.,scifi
40649,Captain Sindbad,"To marry Princess Jana, Captain Sindbad must battle deadly obstacles and fight El Kerim, the evil ruler who also wants to marry the princess.",fantasy
19329,My Dead Ones,"Behind the looks of a shy film student, David hides an obscure past that is about to be revealed.",crime
83534,Die Datsche,"A couple drives to their weekend-cottage, one final time: The woman wants to sell it, the man does not, because he has too many personal connections with the place. When a duo of intruders shows up, everything seems to escalate...",thriller
2988,Cholos malditos,"A man named Lucio decides to avenge the death of his sister-in-law after she is killed during a break-in. In order to complete this task, he must become part of a gang.",action
22627,Daughter of Shanghai,A Chinese-American woman tries to expose an illegal-alien smuggling ring.,crime
54936,The Dead Center,A hospital psychiatrist's own sanity is pushed to the edge when a frightened amnesiac patient insists that he has died and brought something terrible back from the other side.,mystery
30091,Yalgae haengjingok,"When his classmate is injured while delivering milk before school, a friend takes over his task and pays the hospital bill for his friend's poor family.",family
54192,Love in Nepal,A man is trapped in a murder conspiracy and no one believes him and gets further blackmailed by the killer. Now he must race against time to find out who is the real killer and uncover his secret motive behind it.,mystery
1871,The Rimshop,Joe Joe has just opened up his very own rim shop and things are going well until an evil loan shark comes to collect an old debt. With no money in the bank Joe Joe has 24 hours to come up with the cash or he loses everything.,action
41409,Premature,"A high school senior has to re-live losing his virginity over and over again until he gets it right, with the right girl.",fantasy
27573,Tito and the Birds,"The film tells the story of a boy who is responsible, along with his father, for finding the cure for an illness that is contracted after the person takes a fright.",family
68473,El pasado,"A couple decides to split after 12 years together. The man (Bernal) find it easy to move on, but difficult to prevent his ex from hounding him, or the new women in his life.",romance
9674,Her Adventurous Night,"Over breakfast, Bill Fry tells his wife Constance that he has had another call from their old friend, Dan Carter, who is the principal at their overly imaginative teenage son Junior's ...                See full synopsis »",adventure
71396,Sadak,"A taxi driver with a tragic past sees an opportunity for redemption when he encounters a woman sold into prostitution. Wanting to help her escape, he has to deal with the wrath of the brothel madam.",romance
12070,Gas House Kids Go West,"The Gas House Kids take a job delivering an automobile to California, unaware that it is a stolen car. Upon their arrival, they discover a hot-car ring run by a crooked ranch foreman with lecherous designs on the rancher's daughter.",adventure
52714,Evil Dark,"6 diverse college students end up at the mercy of an Occult ritual, after deciding to attend the biggest party of the year, on Halloween night, hosted by fellow student James Pitman.",horror
47294,Überfall der Mörderrucksäcke,The heinous murders of a serial killer keep the residents of the small town of Sountheim in suspense.,horror
36393,Enter Earth 2,What would happen if the Earth collided with a Nebula and created a new plant over Earth. Would there be a new living species running over our planet? The connection between two planets one new and one existing inter-square planet Earth 2.,fantasy
43418,Train Quest,"A fifteen-year-old model train geek's date with his dream girl suddenly derails when a sinister hobby store owner shrinks and imprisons them in an elaborate, unearthly train set.",fantasy
37122,Jack and the Beanstalk,"Retelling of the classic fairy tale, but from a decidedly 1960s point of view, complete with ""groovy"" dialogue.",fantasy
15089,The Legend of Hallowaiian,"When three young friends uncover ancient Hawaiian legends, they unleash a giant pineapple-headed monster wreaking havoc on the island and its up to them to save their hometown.",adventure
38145,The Barbarians,Two twin barbarians seek revenge from the warlord who massacred their tribe and captured them when they were small children.,fantasy
52024,Heart of the Beast,"It's a funny thing facing your fears. For the friends and family of Peter Mills, overcoming your childhood fears is just another part of growing up. But for Peter, it means facing a monster that's always lived under his bed.",horror
86799,Concealed Torment,When a girl goes missing a suspect is quickly established but as events unfold the truth becomes ever more distorted.,thriller
89541,One Deep Breath,"Maël tries hard to cope with his partner Adam's suicide as well as their troubled past together. Patricia, also one of Adam's lovers, gets herself into danger in her attempt to help Maël in his grief.",thriller
89052,Moscow Does Not Happen,The simple working guy Lyokha gets acquainted with the beautiful Masha. She shows him photos that he cannot remember.,thriller
23774,The Backside of the Story,"Struggling with a lack of self-confidence, a woman travels down the rabbit hole as a underground black market body enhancement practitioner juggling life, death, motherhood and the price of beauty in this dark, sexy crime thriller.",crime
24366,Sable,A young woman's dreams of moving to Wyoming are halted when her unstable boyfriend accidentally kills a man.,crime
55021,"Nowhere, Nobody","A young couple need easy money. A few friends join them to plan a kidnap, but nothing goes right when some of them go after revenge and betray each other.",mystery
66650,W,Beware of Nosfero's army - they worship strength and have no mercy for the weak. His dangerous cult begins a wave of terror through the wasteland. In their way is Sgt. W2 of the special police forces.,romance
63839,Angel in Handcuffs,An impecunious employee embezzles a large sum of money to save his ailing sweetheart.,romance
72100,Deceit,"Two outer-space aliens visit Earth with the intention of blowing it up, but they meet a hot blonde and decide to postpone the planet's destruction in order to try to score with her.",scifi
2907,Vengeance!,"China 1925, a man returns to track down a kill the men who murdered his brother.",action
5597,Hero Wanted,A man seeks revenge after he and a bank teller are shot during a robbery.,action
27598,War of the Buttons,"Occupied France; Lebrac leads a play war between two rival kid gangs, but a girl he likes, who's Jewish, is in danger of being discovered by local Nazi sympathisers. Lebrac and the village must now respond to the reality of what's happening.",family
71151,"Black Cat, White Cat",Matko and his son Zare live on the banks of the Danube river and get by through hustling and basically doing anything to make a living. In order to pay off a business debt Matko agrees to marry off Zare to the sister of a local gangster.,romance
60648,Defying the 6th,"""In a world where life and death are slowly becoming the same thing, I have come to realize that while I thought I was learning how to live, I had actually been learning how to die""",mystery
27334,Patch,The story of a young boy and his lifetime loyal family Airedale.,family
81469,All Is Wrong,"Simple, beautiful ""Payal"" one day suddenly her own acquaintance made her pregnant and killed her, Payal is not in this world, but will Payal's soul rest in peace, will her killers be punished and if they get punished, how will they get it?",thriller
45140,Don't Open the Box,"Don't open the box is a horror movie anthology. A journalist interviews indie director Andy Dodd about his new horror movie and realizes that the inspiration for his film doesn't come from his mind, but is based firmly in reality.",horror
63526,Agni Pankh,"Based on the true story of Air Force personnel in Srinagar, Kashmir.",romance
79063,Vs. Reality,"If your deepest desires spontaneously manifested into reality, giving you powers and abilities once limited to your dreams, what would you do?",scifi
42459,Oz,Dorothy Gale's granddaughter returns to Oz to fight evil.,fantasy
74401,Rememory,"Gordon invents the Rememory machine that allows him to see memories as they actually were. He dies in his office. Is it murder? Sam investigates by using the machine ""borrowed"" from Gordon's wife. He looks at memories of others involved.",scifi
67174,23 Décembre,"For Christmas, family members are driven to head for Quebec City. Elsa longs to find a boyfriend. Chloe is preoccupied by her professional duties and by her dog. A has-been singer is torn between his mistress and his lawful wife.",romance
43339,Ping Mo Ce: The Red Sword of Eternal Love,Yue Qingyin investigates her sisters death.,fantasy
7047,Bau lit do see,"A young Japanese woman has been trained to become a professional killer since childhood. Two cops pursue the girl, who has assassinated a Hong Kong official.",action
54849,Macabro,"Based on the true story of the ""Necrophil Brothers"", two young brothers who were accused of brutal murders in the 90's, in Brazil.",mystery
67185,Wan Chai 12 mooi,"A college student researching massage parlors decides to take the next step and work at one herself, a particularly sleazy one in the bad part of town. In the massage parlor she learns a great deal about friendship and life.",romance
11779,Inkheart,"A teenage girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero.",adventure
72926,Zaman Makinesi 1973,"Spoiled son of a businessman is expelled from his fathers testament, left only with antique car that his father used in his youth. The car turned out to be the time machine..",scifi
7995,Dungeons & Dragons,"Profion, a tyrant, attempts to overthrow a peaceful kingdom ruled by a tough empress.",action
62886,The 7th Magpie,Dark mysteries of a once great ancestral home are unleashed in the aftermath of tragedy.,mystery
45484,Whiskey Mountain,"Bill, Dan, Diana and Jamie, four motorcyclists who arrived at Whiskey Mountain for a treasure hunt, are terrorized in the woods by a gang of murderous hillbilly drug dealers.",horror
55755,Insidious,A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,mystery
31099,Richie Rich,"A rich young boy finds his family the target of an inside job, and must use his cunning to save them.",family
3684,Women in Cellblock 9,Somewhere in the jungles of South America mercenaries stop a truck which has allegedly loaded fruit. The cargo turns out to be six young women. Apprehended and handed over to the custody of the local women's prison.,action
31685,Ace the Case,"After being left at home when her mother goes on a business trip, a young girl witnesses a woman being kidnapped. With the help of a veteran New York detective, she undauntedly attempts to solve the kidnapping - no matter what it takes.",family
67907,Weird Science,"Two high-school nerds use a computer program to literally create the perfect woman, who promptly turns their lives upside-down.",romance
88306,Three Musketeers,A modern adaptation of Dumas' Three Musketeers.,thriller
11908,Firewalker,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache hoard of gold.,adventure
64475,Wo men hai pa,Set in Shanghai. Everyone panics.,romance
22658,Golden Night,"After his family tries to kill him and he has been pronounced dead, Michel returns to vex them. He presents each one with a voodoo doll, warning of their fate.",crime
42142,Kyôkai no Kanata: kako-hen,Retells the events of the anime series into one film.,fantasy
54846,The Verdict,"After an innocent man is executed in a case for which he was responsible, a Scotland Yard superintendent finds himself investigating the murder of his key witness.",mystery
11430,Superargo and the Faceless Giants,A masked wrestler/superhero goes up against a madman and his army of robots.,adventure
16610,Thaw of the Dead,"In the eleventh hour, one man's last attempt to preserve humanity may be what separates a desperate group of survivors from becoming the very monsters they are trying to escape.",adventure
34807,Küçük Yalanlar,Eda's quiet and small environment changes when she meets undercover cop Sarper. An unexpected love reveals all the secrets.,family
77694,The Monster Theory,A man named Sean must go on a quest to end his former friend Cooper before he ends the world and all of humanity. Sean must go on a Journey to defend his world.,scifi
26689,Enkel resa,An ex con antiques dealer is faced with a huge debt he's put under pressure to repay. As a solution he agrees to steal the Russian crown jewels on exhibition on board a cruise ferry.,crime
25272,Classe Tous Risques,"A ruthless criminal flees from the pursuit, involving more and more casualties.",crime
52679,The Day After Halloween,"The Day After Halloween follows a group of college students, in a community that is trying to forget about this particular holiday--as it is a reminder of a tragic time. After some time, things begin to take a turn for the worse.",horror
58871,Canal V,"Canal V is the most viewed channel of Portuguese television, Valentina its biggest star. Her body is discovered in a meeting room. The past comes back to haunt Canal V. What happened to Valentina?",mystery
86102,Snow Blinded,"Shawn (Michael Masurkevitch) and Manny (Mandip Brar) are spending the weekend at Shawn's family cabin. However, as the past and present begin to overlap, Shawn descends into horrific madness.",thriller
73514,Sight - Extended,"In a near future dominated by augmented-reality eyepieces, a troubled young man who suffers from agoraphobia experiences an unlikely transformation when he comes across a mysterious app that transforms every facet of his life into a game.",scifi
35430,Faith and a Miracle,"Faith Jennings is adopted and blessed with the gift of music. After a tragic accident, she becomes blind and partially deaf in one ear. Family and friends pray for a miracle to have her hearing and sight restored once again.",family
4165,Thief of Yama,"A lovable scoundrel's life is cut short when he angers the god of death; however, he still has a few tricks up his sleeve.",action
60748,The Dark Chronicles,Six troubled young adults come face-to-face with their worst nightmares when their traumatic pasts come back to haunt them.,mystery
16505,Broken by a Vampire (Las Vegas Vampires Four),Book Four of the Las Vegas Vampires Vampire Dark Romance Series.,adventure
80008,Wicked Trails: From a future we'll never know,"Set in a neo-noir universe, a father must trigger a chain of events in order to live in a reality where his daughter is still alive while an amateur actor from a far advanced reality gets stuck in this world.",scifi
78606,Listen to the City,"Hupar wakes up from a 20-year coma. Disoriented, he soon meets Arete, a young poet and Sophis, a TV newswoman. Together, the three team up to expose corporate crime in a crumbling city scape of the very near future.",scifi
52727,Terror Among Us,"Faced with many outside struggles, a group of friends decode to take some time off and go to the cabin in the woods, expecting nothing but a good time. But those dreams are short-lived as a killer is found amongst them.",horror
15855,House of the Dead,"A group of college students travels to a mysterious island to attend a rave, which is soon taken over by bloodthirsty zombies.",adventure
73928,The Big Sun,"After the climate change disaster, a new breed of teenagers survive with the help of the Sun god and solar energy is the only option.",scifi
6121,Officer Pigsley,A clumsy police officer must save the town from the forces of evil before it's too late.,action
9381,Roarin' Lead,"Hackett, the executive of the local Cattleman's association which also runs the local orphanage is using the Association police to rustle cattle and embezzle its funds.",adventure
52095,I'm Not Me,A group of friends start to notice something weird happening in their home town. The residents start displaying rage like symptoms after a buried bacteria is released into the public.,horror
31285,The Elm-Chanted Forest,"A painter who can temporarily talk to the creatures of an enchanted forest must help them stop the evil Cactus King, who's building an army of magical living weapons and machines to turn the forest into a wasteland perfect for the cacti.",family
58406,"Manuel Saldivar, el texano","Citizens of Oro Fino hire a gunman known only as The Texan to ward off bandits. As he heads into town, he meets Teresa, who also has a job awaiting her. Upon arrival, the Texan narrowly escapes an attempt on his life. Is Teresa involved?",mystery
24892,Two If by Sea,A couple steals a Matisse painting on contract. They manage to escape the police. The sale takes place 4 days later on an island. Things don't go as planned.,crime
33036,The Return,"A frame that says, 'Drink makgeolli (rice wine) here and the one you miss will return' is hung on the wall of a tavern titled The Return. The tavern's regulars miss their lost ones.",family
55728,The Grim Reaper,"When a woman is killed in a park, the police bring in everyone suspected of being there when the incident occurred and question them. One of them is the killer.",mystery
34371,How Green Was My Valley,"At the turn of the century in a Welsh mining village, the Morgans, he stern, she gentle, raise coal-mining sons and hope their youngest will find a better life.",family
71357,Katana of Blood,Story about a man named Kato that is a Limo Driver by day and gets a job to pick up a client that is a CIA agent and mixes Kato up into a operation that will bring him across the globe to become the unsung hero.,romance
79610,Space Opera - The Shade of Human Soul,"22nd Century, A bureau officer of Earth Space Station receives an enigmatic call from the future. The officer joins a new Colonizer Mission in order to discover its meaning. A hundred years of adventure and loneliness through galaxies.",scifi
18809,I Was a Dancer,"A prop dagger is replaced by a real dagger at a ballet school, and may help to find the killer in a 30-year-old murder.",crime
83882,In God We Trust,"Plot undisclosed. Described as ""a thriller about stealing a country.""",thriller
67505,Kadhal Kottai,"Kamali loses her bag in the railway station. Later, her bag is sent to her home, along with a letter from Surya, who found it. Kamali and Surya send letters to each other and soon fall in love.",romance
57126,5 Adi 7 Angula,"Ajay, Kiran and Shalini, who are best friends. One day Ajay, who is a young entrepreneur, plays a prank but things get out of hand and he gets entangled in it himself. With the police on the hunt for him, will Ajay get out of this mess?",mystery
33547,Olsenbanden og Dynamitt-Harry mot nye høyder,"A formerly respected oil company man wants to sell company secrets to a foreign company for 100 million German mark. Egon Olsen gets hold of the micro film. The worst is not the police, since Dynamite Harry is near in his helicopter.",family
43867,Mosley,"A species of creatures known as ""thoriphants"" rebel against their life of servitude and embark on a treacherous journey to find the fabled city of Uprights.",fantasy
4678,Best Seller,"A hitman approaches a writer to help him create his next best seller, but the violent world he was a part of has other plans.",action
30305,The First of May,Eleven-year-old Cory (Dan Byrd) is a foster child nobody wants. Carlotta (Academy Award-nominee Julie Harris) is an elderly woman the world has forgotten.,family
67452,Blue Skies,Dorothy enters the picture.,romance
10622,The Moonraker,"After the battle of Worcester at the end of the Civil War, the main aim of Oliver Cromwell's Commonwealth is to capture Charles Stuart. The future king's escape depends on the intrepid Earl of Dawlish.",adventure
45067,Wild Games,"A group of college students attend a haunted attraction in the south, where things aren't quite what they seem and their worst nightmares become a reality.",horror
43191,Enter the Power Surge,A small group of young misfits with supernatural abilities must band together against an evil tyrant who seeks to capture them for his own selfish gain. Will the help of two former heroes be enough to survive and put a stop to Him?,fantasy
30644,Bare løgn,"'My father is abroad', says the 12-year-old Lena, when the teacher asks. But Lena's father is not abroad. He is in jail. Now she is 16 and sitting there herself. Original drama for a young audience.",family
73559,Dead Man Walking,"After Leila, his boss's daughter, is kidnapped by psychopathic plague victim Decker, chauffeur Chazz teams up with plague-infected mercenary Luger to penetrate the toxic & off-limits Plague Zone and bring her back alive.",scifi
60355,Search for My Uncle,"Detective David Wright is on a search for his uncle who just committed a murder. With their father on the run, his seven children has a choice to help find their murderous father, or help him escape. You don't choose your family.",mystery
70221,David,The lives of three different men named David are about to change forever.,romance
37790,The Scorpio Races,"Set in a mythical world, riders compete in a race with their water horses.",fantasy
54225,Finding Kelly,"Two teenage detectives, who started off finding lost kittens, begin searching for a missing high-school senior.",mystery
87182,Armed Hands,"Lucas and his team are after a gang of Serbian criminals using NATO-issued weapons. As the investigation leads him to Paris, Lucas attempts to reconnect with his estranged daughter, a young narc officer.",thriller
77145,On/Off,Getting trapped in your own visual universe.,scifi
45769,Paranormal Activity: Next of Kin,"Margot, a young woman who was abandoned by her mother as a baby, travels to a secluded Amish community with a documentary film crew seeking answers about her mother and extended family.",horror
10354,Perfect Attendance,The criminal misadventures of a high school valedictorian on his last day of school in outskirts of Washington D. C.,adventure
64598,The Second Wife,"In the early 1960s, a Sicilian single mother marries an older, crass widowed truck driver. When he is arrested trying to smuggle an antique, she ends up falling in love with her handsome stepson.",romance
16074,Captain America,"Superhero Captain America battles the evil forces of the archvillain called The Scarab, who poisons his enemies and steals a secret device capable of destroying buildings by sound vibrations.",adventure
